SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GAME_DATE,MATCHUP,WL,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,STL,BLK,PLUS_MINUS
22019,1610612763,MEM,0021900748,2020-02-03,MEM vs. DET,W,96,42,90,0.467,2,17,0.118,10,12,0.833,6,12,14.0
22019,1610612751,BKN,0021900746,2020-02-03,BKN vs. PHX,W,119,43,89,0.483,15,34,0.441,18,21,0.857,8,5,22.0
22019,1610612750,MIN,0021900749,2020-02-03,MIN @ SAC,L,109,37,85,0.435,13,38,0.342,22,28,0.786,12,6,-4.0
22019,1610612764,WAS,0021900744,2020-02-03,WAS vs. GSW,L,117,42,83,0.506,9,22,0.409,24,29,0.828,6,4,-8.0
22019,1610612744,GSW,0021900744,2020-02-03,GSW @ WAS,W,125,43,87,0.494,15,30,0.5,24,31,0.774,8,6,8.0
22019,1610612759,SAS,0021900750,2020-02-03,SAS @ LAC,L,105,40,95,0.421,12,37,0.324,13,16,0.813,5,9,-3.0
22019,1610612756,PHX,0021900746,2020-02-03,PHX @ BKN,L,97,39,90,0.433,6,17,0.353,13,18,0.722,7,6,-22.0
22019,1610612755,PHI,0021900747,2020-02-03,PHI @ MIA,L,106,36,83,0.434,13,38,0.342,21,25,0.84,3,1,-31.0
22019,1610612754,IND,0021900743,2020-02-03,IND vs. DAL,L,103,44,96,0.458,7,34,0.206,8,11,0.727,7,6,-9.0
22019,1610612742,DAL,0021900743,2020-02-03,DAL @ IND,W,112,36,86,0.419,18,45,0.4,22,23,0.957,3,2,9.0
22019,1610612737,ATL,0021900745,2020-02-03,ATL vs. BOS,L,115,42,84,0.5,12,30,0.4,19,21,0.905,9,6,-8.0
22019,1610612739,CLE,0021900742,2020-02-03,CLE vs. NYK,L,134,52,92,0.565,18,35,0.514,12,18,0.667,6,3,-5.0
22019,1610612738,BOS,0021900745,2020-02-03,BOS @ ATL,W,123,48,90,0.533,12,29,0.414,15,17,0.882,10,5,8.0
22019,1610612753,ORL,0021900741,2020-02-03,ORL @ CHA,W,112,43,80,0.538,16,34,0.471,10,17,0.588,7,3,12.0
22019,1610612752,NYK,0021900742,2020-02-03,NYK @ CLE,W,139,57,102,0.559,10,26,0.385,15,21,0.714,11,1,5.0
22019,1610612748,MIA,0021900747,2020-02-03,MIA vs. PHI,W,137,48,85,0.565,16,32,0.5,25,30,0.833,8,1,31.0
22019,1610612765,DET,0021900748,2020-02-03,DET @ MEM,L,82,34,98,0.347,8,26,0.308,6,9,0.667,6,2,-14.0
22019,1610612745,HOU,0021900738,2020-02-02,HOU vs. NOP,W,117,41,105,0.39,16,51,0.314,19,22,0.864,14,3,8.0
22019,1610612740,NOP,0021900738,2020-02-02,NOP @ HOU,L,109,42,94,0.447,10,33,0.303,15,20,0.75,6,6,-8.0
22019,1610612765,DET,0021900737,2020-02-02,DET vs. DEN,W,128,48,94,0.511,14,31,0.452,18,24,0.75,4,2,5.0
22019,1610612743,DEN,0021900737,2020-02-02,DEN @ DET,L,123,48,96,0.5,10,32,0.313,17,22,0.773,7,7,-5.0
22019,1610612741,CHI,0021900740,2020-02-02,CHI @ TOR,L,102,35,90,0.389,15,48,0.313,17,26,0.654,10,0,-27.0
22019,1610612761,TOR,0021900740,2020-02-02,TOR vs. CHI,W,129,47,84,0.56,16,34,0.471,19,23,0.826,6,5,27.0
22019,1610612749,MIL,0021900739,2020-02-02,MIL vs. PHX,W,129,48,97,0.495,15,38,0.395,18,27,0.667,4,12,21.0
22019,1610612756,PHX,0021900739,2020-02-02,PHX @ MIL,L,108,41,104,0.394,6,23,0.261,20,23,0.87,8,3,-21.0
22019,1610612738,BOS,0021900732,2020-02-01,BOS vs. PHI,W,116,38,80,0.475,8,30,0.267,32,41,0.78,9,2,21.0
22019,1610612759,SAS,0021900734,2020-02-01,SAS vs. CHA,W,114,45,87,0.517,10,28,0.357,14,21,0.667,13,2,24.0
22019,1610612737,ATL,0021900733,2020-02-01,ATL @ DAL,L,100,37,91,0.407,10,33,0.303,16,21,0.762,6,4,-23.0
22019,1610612766,CHA,0021900734,2020-02-01,CHA @ SAS,L,90,35,83,0.422,10,36,0.278,10,12,0.833,5,7,-24.0
22019,1610612752,NYK,0021900728,2020-02-01,NYK @ IND,W,92,34,82,0.415,7,26,0.269,17,23,0.739,5,1,7.0
22019,1610612746,LAC,0021900727,2020-02-01,LAC vs. MIN,W,118,45,98,0.459,12,34,0.353,16,18,0.889,8,7,12.0
22019,1610612754,IND,0021900728,2020-02-01,IND vs. NYK,L,85,32,76,0.421,8,24,0.333,13,21,0.619,4,1,-7.0
22019,1610612748,MIA,0021900729,2020-02-01,MIA @ ORL,W,102,33,77,0.429,15,33,0.455,21,26,0.808,6,8,13.0
22019,1610612739,CLE,0021900730,2020-02-01,CLE vs. GSW,L,112,41,95,0.432,16,44,0.364,14,14,1.0,8,3,-19.0
22019,1610612751,BKN,0021900731,2020-02-01,BKN @ WAS,L,107,39,94,0.415,16,47,0.34,13,21,0.619,5,7,-6.0
22019,1610612753,ORL,0021900729,2020-02-01,ORL vs. MIA,L,89,33,83,0.398,9,33,0.273,14,17,0.824,5,5,-13.0
22019,1610612758,SAC,0021900736,2020-02-01,SAC vs. LAL,L,113,39,91,0.429,14,44,0.318,21,26,0.808,5,4,-16.0
22019,1610612762,UTA,0021900735,2020-02-01,UTA @ POR,L,107,40,94,0.426,18,41,0.439,9,9,1.0,6,4,-17.0
22019,1610612750,MIN,0021900727,2020-02-01,MIN @ LAC,L,106,34,84,0.405,7,39,0.179,31,37,0.838,9,4,-12.0
22019,1610612742,DAL,0021900733,2020-02-01,DAL vs. ATL,W,123,44,94,0.468,20,39,0.513,15,16,0.938,6,8,23.0
22019,1610612764,WAS,0021900731,2020-02-01,WAS vs. BKN,W,113,44,100,0.44,9,32,0.281,16,26,0.615,9,8,6.0
22019,1610612747,LAL,0021900736,2020-02-01,LAL @ SAC,W,129,44,86,0.512,19,43,0.442,22,27,0.815,10,5,16.0
22019,1610612755,PHI,0021900732,2020-02-01,PHI @ BOS,L,95,31,84,0.369,7,33,0.212,26,31,0.839,6,3,-21.0
22019,1610612757,POR,0021900735,2020-02-01,POR vs. UTA,W,124,47,92,0.511,15,29,0.517,15,18,0.833,4,5,17.0
22019,1610612744,GSW,0021900730,2020-02-01,GSW @ CLE,W,131,48,90,0.533,18,35,0.514,17,19,0.895,11,10,19.0
22019,1610612756,PHX,0021900725,2020-01-31,PHX vs. OKC,L,107,36,76,0.474,9,24,0.375,26,29,0.897,6,6,-4.0
22019,1610612749,MIL,0021900724,2020-01-31,MIL vs. DEN,L,115,43,95,0.453,12,40,0.3,17,26,0.654,7,5,-12.0
22019,1610612747,LAL,0021900726,2020-01-31,LAL vs. POR,L,119,45,96,0.469,11,32,0.344,18,28,0.643,2,10,-8.0
22019,1610612757,POR,0021900726,2020-01-31,POR @ LAL,W,127,49,97,0.505,13,36,0.361,16,21,0.762,10,8,8.0
22019,1610612760,OKC,0021900725,2020-01-31,OKC @ PHX,W,111,42,97,0.433,7,31,0.226,20,22,0.909,13,4,4.0
22019,1610612741,CHI,0021900721,2020-01-31,CHI @ BKN,L,118,42,86,0.488,12,34,0.353,22,26,0.846,7,3,-15.0
22019,1610612751,BKN,0021900721,2020-01-31,BKN vs. CHI,W,133,50,80,0.625,15,31,0.484,18,25,0.72,8,5,15.0
22019,1610612743,DEN,0021900724,2020-01-31,DEN @ MIL,W,127,48,100,0.48,22,46,0.478,9,9,1.0,8,10,12.0
22019,1610612740,NOP,0021900723,2020-01-31,NOP vs. MEM,W,139,51,95,0.537,15,34,0.441,22,26,0.846,8,4,28.0
22019,1610612742,DAL,0021900722,2020-01-31,DAL @ HOU,L,121,43,90,0.478,14,36,0.389,21,27,0.778,2,9,-7.0
22019,1610612761,TOR,0021900720,2020-01-31,TOR @ DET,W,105,44,85,0.518,9,27,0.333,8,11,0.727,6,7,13.0
22019,1610612763,MEM,0021900723,2020-01-31,MEM @ NOP,L,111,45,96,0.469,6,31,0.194,15,26,0.577,10,8,-28.0
22019,1610612765,DET,0021900720,2020-01-31,DET vs. TOR,L,92,28,79,0.354,11,36,0.306,25,34,0.735,5,6,-13.0
22019,1610612745,HOU,0021900722,2020-01-31,HOU vs. DAL,W,128,45,98,0.459,21,45,0.467,17,20,0.85,11,5,7.0
22019,1610612758,SAC,0021900719,2020-01-30,SAC @ LAC,W,124,44,88,0.5,21,41,0.512,15,18,0.833,11,8,21.0
22019,1610612739,CLE,0021900714,2020-01-30,CLE vs. TOR,L,109,42,90,0.467,13,36,0.361,12,14,0.857,7,3,-6.0
22019,1610612761,TOR,0021900714,2020-01-30,TOR @ CLE,W,115,41,84,0.488,12,32,0.375,21,28,0.75,13,3,6.0
22019,1610612746,LAC,0021900719,2020-01-30,LAC vs. SAC,L,103,35,92,0.38,13,31,0.419,20,25,0.8,6,6,-21.0
22019,1610612743,DEN,0021900718,2020-01-30,DEN vs. UTA,W,106,40,85,0.471,9,27,0.333,17,21,0.81,7,5,6.0
22019,1610612764,WAS,0021900715,2020-01-30,WAS vs. CHA,W,121,41,86,0.477,14,37,0.378,25,27,0.926,3,6,14.0
22019,1610612755,PHI,0021900716,2020-01-30,PHI @ ATL,L,117,38,82,0.463,9,31,0.29,32,45,0.711,11,2,-10.0
22019,1610612766,CHA,0021900715,2020-01-30,CHA @ WAS,L,107,43,99,0.434,9,30,0.3,12,19,0.632,9,4,-14.0
22019,1610612738,BOS,0021900717,2020-01-30,BOS vs. GSW,W,119,42,88,0.477,15,35,0.429,20,22,0.909,12,4,15.0
22019,1610612762,UTA,0021900718,2020-01-30,UTA @ DEN,L,100,36,78,0.462,17,37,0.459,11,17,0.647,4,6,-6.0
22019,1610612737,ATL,0021900716,2020-01-30,ATL vs. PHI,W,127,42,87,0.483,11,35,0.314,32,37,0.865,5,4,10.0
22019,1610612744,GSW,0021900717,2020-01-30,GSW @ BOS,L,104,33,77,0.429,12,39,0.308,26,30,0.867,11,6,-15.0
22019,1610612760,OKC,0021900713,2020-01-29,OKC @ SAC,W,120,44,88,0.5,15,34,0.441,17,20,0.85,9,5,20.0
22019,1610612765,DET,0021900709,2020-01-29,DET @ BKN,L,115,42,83,0.506,10,26,0.385,21,28,0.75,6,5,-10.0
22019,1610612758,SAC,0021900713,2020-01-29,SAC vs. OKC,L,100,42,91,0.462,9,39,0.231,7,11,0.636,6,2,-20.0
22019,1610612752,NYK,0021900710,2020-01-29,NYK vs. MEM,L,106,39,91,0.429,9,28,0.321,19,29,0.655,9,6,-21.0
22019,1610612762,UTA,0021900711,2020-01-29,UTA @ SAS,L,120,37,84,0.44,14,38,0.368,32,46,0.696,4,0,-7.0
22019,1610612757,POR,0021900712,2020-01-29,POR vs. HOU,W,125,46,89,0.517,13,36,0.361,20,27,0.741,8,8,13.0
22019,1610612745,HOU,0021900712,2020-01-29,HOU @ POR,L,112,40,94,0.426,17,47,0.362,15,18,0.833,8,5,-13.0
22019,1610612763,MEM,0021900710,2020-01-29,MEM @ NYK,W,127,43,86,0.5,13,28,0.464,28,33,0.848,7,3,21.0
22019,1610612754,IND,0021900708,2020-01-29,IND vs. CHI,W,115,46,89,0.517,7,27,0.259,16,22,0.727,8,2,9.0
22019,1610612751,BKN,0021900709,2020-01-29,BKN vs. DET,W,125,43,85,0.506,15,39,0.385,24,30,0.8,8,7,10.0
22019,1610612741,CHI,0021900708,2020-01-29,CHI @ IND,L,106,45,85,0.529,6,33,0.182,10,15,0.667,10,3,-9.0
22019,1610612759,SAS,0021900711,2020-01-29,SAS vs. UTA,W,127,46,82,0.561,8,31,0.258,27,30,0.9,5,2,7.0
22019,1610612744,GSW,0021900702,2020-01-28,GSW @ PHI,L,104,37,87,0.425,15,40,0.375,15,21,0.714,6,3,-11.0
22019,1610612766,CHA,0021900699,2020-01-28,CHA vs. NYK,W,97,34,88,0.386,8,32,0.25,21,27,0.778,5,4,5.0
22019,1610612742,DAL,0021900706,2020-01-28,DAL vs. PHX,L,104,37,83,0.446,7,33,0.212,23,27,0.852,6,0,-29.0
22019,1610612737,ATL,0021900703,2020-01-28,ATL @ TOR,L,114,41,92,0.446,12,47,0.255,20,25,0.8,10,2,-16.0
22019,1610612748,MIA,0021900701,2020-01-28,MIA vs. BOS,L,101,33,89,0.371,9,37,0.243,26,31,0.839,11,2,-8.0
22019,1610612749,MIL,0021900705,2020-01-28,MIL vs. WAS,W,151,50,90,0.556,19,37,0.514,32,35,0.914,3,3,20.0
22019,1610612763,MEM,0021900704,2020-01-28,MEM vs. DEN,W,104,46,82,0.561,6,18,0.333,6,14,0.429,12,11,8.0
22019,1610612739,CLE,0021900700,2020-01-28,CLE vs. NOP,L,111,42,97,0.433,11,34,0.324,16,18,0.889,7,2,-14.0
22019,1610612743,DEN,0021900704,2020-01-28,DEN @ MEM,L,96,32,86,0.372,17,45,0.378,15,18,0.833,9,4,-8.0
22019,1610612764,WAS,0021900705,2020-01-28,WAS @ MIL,L,131,44,94,0.468,14,32,0.438,29,34,0.853,6,6,-20.0
22019,1610612740,NOP,0021900700,2020-01-28,NOP @ CLE,W,125,47,88,0.534,13,34,0.382,18,24,0.75,9,11,14.0
22019,1610612738,BOS,0021900701,2020-01-28,BOS @ MIA,W,109,39,83,0.47,13,36,0.361,18,24,0.75,5,8,8.0
22019,1610612761,TOR,0021900703,2020-01-28,TOR vs. ATL,W,130,48,97,0.495,13,43,0.302,21,27,0.778,10,6,16.0
22019,1610612756,PHX,0021900706,2020-01-28,PHX @ DAL,W,133,51,86,0.593,12,28,0.429,19,21,0.905,10,4,29.0
22019,1610612755,PHI,0021900702,2020-01-28,PHI vs. GSW,W,115,42,82,0.512,11,32,0.344,20,26,0.769,5,3,11.0
22019,1610612752,NYK,0021900699,2020-01-28,NYK @ CHA,L,92,38,86,0.442,9,32,0.281,7,11,0.636,5,7,-5.0
22019,1610612762,UTA,0021900698,2020-01-27,UTA vs. HOU,L,117,43,85,0.506,12,42,0.286,19,26,0.731,7,3,-9.0
22019,1610612750,MIN,0021900696,2020-01-27,MIN vs. SAC,L,129,43,89,0.483,23,46,0.5,20,33,0.606,7,8,-4.0
22019,1610612739,CLE,0021900693,2020-01-27,CLE @ DET,W,115,48,96,0.5,9,24,0.375,10,13,0.769,9,6,15.0
22019,1610612742,DAL,0021900697,2020-01-27,DAL @ OKC,W,107,41,99,0.414,19,51,0.373,6,9,0.667,3,3,10.0
22019,1610612758,SAC,0021900696,2020-01-27,SAC @ MIN,W,133,44,88,0.5,18,40,0.45,27,34,0.794,6,8,4.0
22019,1610612748,MIA,0021900694,2020-01-27,MIA vs. ORL,W,113,42,79,0.532,14,28,0.5,15,16,0.938,2,9,21.0
22019,1610612760,OKC,0021900697,2020-01-27,OKC vs. DAL,L,97,34,86,0.395,12,30,0.4,17,19,0.895,2,4,-10.0
22019,1610612741,CHI,0021900695,2020-01-27,CHI vs. SAS,W,110,42,93,0.452,14,37,0.378,12,15,0.8,8,2,1.0
22019,1610612765,DET,0021900693,2020-01-27,DET vs. CLE,L,100,38,84,0.452,12,35,0.343,12,17,0.706,8,7,-15.0
22019,1610612759,SAS,0021900695,2020-01-27,SAS @ CHI,L,109,38,82,0.463,10,25,0.4,23,34,0.676,2,6,-1.0
22019,1610612753,ORL,0021900694,2020-01-27,ORL @ MIA,L,92,33,89,0.371,11,37,0.297,15,19,0.789,7,6,-21.0
22019,1610612745,HOU,0021900698,2020-01-27,HOU @ UTA,W,126,38,81,0.469,15,40,0.375,35,49,0.714,11,4,9.0
22019,1610612763,MEM,0021900690,2020-01-26,MEM vs. PHX,W,114,44,84,0.524,8,19,0.421,18,26,0.692,10,8,5.0
22019,1610612764,WAS,0021900687,2020-01-26,WAS @ ATL,L,133,42,88,0.477,11,33,0.333,38,42,0.905,5,7,-19.0
22019,1610612757,POR,0021900692,2020-01-26,POR vs. IND,W,139,49,90,0.544,20,35,0.571,21,25,0.84,1,7,10.0
22019,1610612737,ATL,0021900687,2020-01-26,ATL vs. WAS,W,152,54,93,0.581,15,35,0.429,29,34,0.853,7,3,19.0
22019,1610612746,LAC,0021900689,2020-01-26,LAC @ ORL,W,112,37,79,0.468,13,30,0.433,25,29,0.862,2,7,15.0
22019,1610612759,SAS,0021900686,2020-01-26,SAS vs. TOR,L,106,34,82,0.415,16,37,0.432,22,24,0.917,5,8,-4.0
22019,1610612751,BKN,0021900688,2020-01-26,BKN @ NYK,L,97,34,81,0.42,13,39,0.333,16,23,0.696,6,4,-13.0
22019,1610612745,HOU,0021900685,2020-01-26,HOU @ DEN,L,110,40,88,0.455,11,33,0.333,19,27,0.704,6,7,-7.0
22019,1610612753,ORL,0021900689,2020-01-26,ORL vs. LAC,L,97,34,95,0.358,7,32,0.219,22,32,0.688,9,7,-15.0
22019,1610612754,IND,0021900692,2020-01-26,IND @ POR,L,129,48,93,0.516,13,28,0.464,20,21,0.952,5,2,-10.0
22019,1610612740,NOP,0021900691,2020-01-26,NOP vs. BOS,W,123,44,92,0.478,16,36,0.444,19,29,0.655,7,5,15.0
22019,1610612743,DEN,0021900685,2020-01-26,DEN vs. HOU,W,117,44,93,0.473,11,28,0.393,18,20,0.9,10,3,7.0
22019,1610612738,BOS,0021900691,2020-01-26,BOS @ NOP,L,108,41,89,0.461,8,33,0.242,18,22,0.818,6,5,-15.0
22019,1610612761,TOR,0021900686,2020-01-26,TOR @ SAS,W,110,41,99,0.414,16,50,0.32,12,15,0.8,11,2,4.0
22019,1610612752,NYK,0021900688,2020-01-26,NYK vs. BKN,W,110,49,92,0.533,6,19,0.316,6,13,0.462,7,8,13.0
22019,1610612756,PHX,0021900690,2020-01-26,PHX @ MEM,L,109,35,92,0.38,11,29,0.379,28,35,0.8,14,7,-5.0
22019,1610612755,PHI,0021900684,2020-01-25,PHI vs. LAL,W,108,41,78,0.526,13,37,0.351,13,19,0.684,12,3,17.0
22019,1610612747,LAL,0021900684,2020-01-25,LAL @ PHI,L,91,35,76,0.461,6,31,0.194,15,23,0.652,12,1,-17.0
22019,1610612739,CLE,0021900682,2020-01-25,CLE vs. CHI,L,106,42,84,0.5,13,30,0.433,9,11,0.818,5,1,-12.0
22019,1610612750,MIN,0021900683,2020-01-25,MIN vs. OKC,L,104,40,90,0.444,12,43,0.279,12,18,0.667,9,4,-9.0
22019,1610612741,CHI,0021900682,2020-01-25,CHI @ CLE,W,118,44,85,0.518,12,33,0.364,18,24,0.75,15,2,12.0
22019,1610612742,DAL,0021900680,2020-01-25,DAL @ UTA,L,107,42,97,0.433,16,41,0.39,7,13,0.538,6,3,-5.0
22019,1610612765,DET,0021900681,2020-01-25,DET vs. BKN,L,111,43,104,0.413,13,35,0.371,12,18,0.667,5,3,-10.0
22019,1610612760,OKC,0021900683,2020-01-25,OKC @ MIN,W,113,39,80,0.488,11,24,0.458,24,25,0.96,8,9,9.0
22019,1610612762,UTA,0021900680,2020-01-25,UTA vs. DAL,W,112,40,91,0.44,15,43,0.349,17,22,0.773,5,6,5.0
22019,1610612751,BKN,0021900681,2020-01-25,BKN @ DET,W,121,42,94,0.447,15,42,0.357,22,25,0.88,3,5,10.0
22019,1610612766,CHA,0021900669,2020-01-24,CHA vs. MIL,L,103,32,86,0.372,14,39,0.359,25,30,0.833,6,3,-13.0
22019,1610612740,NOP,0021900676,2020-01-24,NOP vs. DEN,L,106,38,82,0.463,12,27,0.444,18,30,0.6,8,7,-7.0
22019,1610612744,GSW,0021900679,2020-01-24,GSW vs. IND,L,118,40,82,0.488,19,39,0.487,19,23,0.826,6,3,-11.0
22019,1610612748,MIA,0021900673,2020-01-24,MIA vs. LAC,L,117,40,93,0.43,13,44,0.295,24,29,0.828,4,4,-5.0
22019,1610612758,SAC,0021900674,2020-01-24,SAC @ CHI,W,98,35,81,0.432,10,32,0.313,18,21,0.857,8,8,17.0
22019,1610612737,ATL,0021900677,2020-01-24,ATL @ OKC,L,111,42,92,0.457,11,36,0.306,16,20,0.8,6,7,-29.0
22019,1610612760,OKC,0021900677,2020-01-24,OKC vs. ATL,W,140,50,86,0.581,14,25,0.56,26,34,0.765,6,5,29.0
22019,1610612754,IND,0021900679,2020-01-24,IND @ GSW,W,129,50,87,0.575,17,28,0.607,12,13,0.923,15,4,11.0
22019,1610612752,NYK,0021900672,2020-01-24,NYK vs. TOR,L,112,42,85,0.494,13,36,0.361,15,21,0.714,5,4,-6.0
22019,1610612750,MIN,0021900675,2020-01-24,MIN vs. HOU,L,124,48,98,0.49,11,32,0.344,17,20,0.85,8,8,-7.0
22019,1610612756,PHX,0021900678,2020-01-24,PHX @ SAS,W,103,39,84,0.464,8,29,0.276,17,21,0.81,6,4,4.0
22019,1610612746,LAC,0021900673,2020-01-24,LAC @ MIA,W,122,43,94,0.457,16,35,0.457,20,23,0.87,5,3,5.0
22019,1610612765,DET,0021900670,2020-01-24,DET vs. MEM,L,112,39,91,0.429,11,32,0.344,23,31,0.742,8,1,-13.0
22019,1610612763,MEM,0021900670,2020-01-24,MEM @ DET,W,125,43,79,0.544,11,22,0.5,28,31,0.903,6,4,13.0
22019,1610612745,HOU,0021900675,2020-01-24,HOU @ MIN,W,131,47,91,0.516,11,32,0.344,26,31,0.839,11,9,7.0
22019,1610612741,CHI,0021900674,2020-01-24,CHI vs. SAC,L,81,31,79,0.392,8,37,0.216,11,14,0.786,6,4,-17.0
22019,1610612749,MIL,0021900669,2020-01-24,MIL @ CHA,W,116,44,87,0.506,10,36,0.278,18,24,0.75,8,8,13.0
22019,1610612753,ORL,0021900671,2020-01-24,ORL vs. BOS,L,98,36,90,0.4,12,37,0.324,14,19,0.737,5,1,-11.0
22019,1610612761,TOR,0021900672,2020-01-24,TOR @ NYK,W,118,41,81,0.506,17,35,0.486,19,23,0.826,10,6,6.0
22019,1610612743,DEN,0021900676,2020-01-24,DEN @ NOP,W,113,40,106,0.377,13,41,0.317,20,20,1.0,14,6,7.0
22019,1610612759,SAS,0021900678,2020-01-24,SAS vs. PHX,L,99,33,78,0.423,5,25,0.2,28,33,0.848,9,8,-4.0
22019,1610612738,BOS,0021900671,2020-01-24,BOS @ ORL,W,109,40,86,0.465,14,35,0.4,15,18,0.833,10,7,11.0
22019,1610612764,WAS,0021900666,2020-01-23,WAS @ CLE,W,124,47,85,0.553,16,36,0.444,14,18,0.778,3,3,12.0
22019,1610612742,DAL,0021900668,2020-01-23,DAL @ POR,W,133,48,93,0.516,22,47,0.468,15,24,0.625,5,7,8.0
22019,1610612757,POR,0021900668,2020-01-23,POR vs. DAL,L,125,46,91,0.505,21,39,0.538,12,15,0.8,4,4,-8.0
22019,1610612739,CLE,0021900666,2020-01-23,CLE vs. WAS,L,112,44,96,0.458,11,33,0.333,13,17,0.765,7,1,-12.0
22019,1610612751,BKN,0021900667,2020-01-23,BKN vs. LAL,L,113,40,91,0.44,21,46,0.457,12,15,0.8,12,3,-15.0
22019,1610612747,LAL,0021900667,2020-01-23,LAL @ BKN,W,128,47,94,0.5,19,38,0.5,15,20,0.75,9,6,15.0
22019,1610612745,HOU,0021900662,2020-01-22,HOU vs. DEN,W,121,42,89,0.472,13,29,0.448,24,28,0.857,10,7,16.0
22019,1610612754,IND,0021900664,2020-01-22,IND @ PHX,W,112,45,84,0.536,9,20,0.45,13,20,0.65,8,8,25.0
22019,1610612737,ATL,0021900656,2020-01-22,ATL vs. LAC,W,102,36,102,0.353,11,35,0.314,19,23,0.826,8,3,7.0
22019,1610612746,LAC,0021900656,2020-01-22,LAC @ ATL,L,95,33,78,0.423,4,21,0.19,25,39,0.641,5,8,-7.0
22019,1610612753,ORL,0021900655,2020-01-22,ORL vs. OKC,L,114,44,92,0.478,14,35,0.4,12,16,0.75,9,3,-6.0
22019,1610612747,LAL,0021900659,2020-01-22,LAL @ NYK,W,100,36,82,0.439,9,27,0.333,19,28,0.679,13,8,8.0
22019,1610612755,PHI,0021900660,2020-01-22,PHI @ TOR,L,95,32,84,0.381,18,46,0.391,13,18,0.722,8,6,-12.0
22019,1610612760,OKC,0021900655,2020-01-22,OKC @ ORL,W,120,46,76,0.605,9,19,0.474,19,23,0.826,10,7,6.0
22019,1610612765,DET,0021900654,2020-01-22,DET vs. SAC,W,127,39,73,0.534,12,29,0.414,37,44,0.841,9,4,21.0
22019,1610612740,NOP,0021900663,2020-01-22,NOP vs. SAS,L,117,39,84,0.464,14,36,0.389,25,32,0.781,6,3,-4.0
22019,1610612761,TOR,0021900660,2020-01-22,TOR vs. PHI,W,107,40,86,0.465,13,33,0.394,14,21,0.667,6,2,12.0
22019,1610612738,BOS,0021900657,2020-01-22,BOS vs. MEM,W,119,45,89,0.506,14,32,0.438,15,20,0.75,11,9,24.0
22019,1610612748,MIA,0021900658,2020-01-22,MIA vs. WAS,W,134,43,85,0.506,17,33,0.515,31,36,0.861,3,6,5.0
22019,1610612759,SAS,0021900663,2020-01-22,SAS @ NOP,W,121,45,89,0.506,11,27,0.407,20,25,0.8,7,4,4.0
22019,1610612762,UTA,0021900665,2020-01-22,UTA @ GSW,W,129,50,93,0.538,17,40,0.425,12,23,0.522,5,3,33.0
22019,1610612763,MEM,0021900657,2020-01-22,MEM @ BOS,L,95,36,85,0.424,11,32,0.344,12,15,0.8,7,8,-24.0
22019,1610612752,NYK,0021900659,2020-01-22,NYK vs. LAL,L,92,36,88,0.409,11,34,0.324,9,13,0.692,4,4,-8.0
22019,1610612756,PHX,0021900664,2020-01-22,PHX vs. IND,L,87,30,84,0.357,4,20,0.2,23,26,0.885,7,3,-25.0
22019,1610612741,CHI,0021900661,2020-01-22,CHI vs. MIN,W,117,39,84,0.464,9,30,0.3,30,37,0.811,9,2,7.0
22019,1610612743,DEN,0021900662,2020-01-22,DEN @ HOU,L,105,42,92,0.457,10,28,0.357,11,15,0.733,12,6,-16.0
22019,1610612750,MIN,0021900661,2020-01-22,MIN @ CHI,L,110,41,86,0.477,15,44,0.341,13,24,0.542,7,3,-7.0
22019,1610612764,WAS,0021900658,2020-01-22,WAS @ MIA,L,129,50,99,0.505,13,42,0.31,16,20,0.8,10,5,-5.0
22019,1610612744,GSW,0021900665,2020-01-22,GSW vs. UTA,L,96,35,88,0.398,6,23,0.261,20,24,0.833,5,5,-33.0
22019,1610612758,SAC,0021900654,2020-01-22,SAC @ DET,L,106,42,98,0.429,10,35,0.286,12,23,0.522,10,1,-21.0
22019,1610612742,DAL,0021900653,2020-01-21,DAL vs. LAC,L,107,39,91,0.429,12,43,0.279,17,24,0.708,7,8,-3.0
22019,1610612746,LAC,0021900653,2020-01-21,LAC @ DAL,W,110,36,97,0.371,12,38,0.316,26,33,0.788,9,3,3.0
22019,1610612750,MIN,0021900649,2020-01-20,MIN vs. DEN,L,100,38,91,0.418,13,42,0.31,11,14,0.786,7,5,-7.0
22019,1610612757,POR,0021900652,2020-01-20,POR vs. GSW,W,129,44,100,0.44,14,44,0.318,27,30,0.9,4,11,5.0
22019,1610612763,MEM,0021900646,2020-01-20,MEM vs. NOP,L,116,46,103,0.447,9,33,0.273,15,21,0.714,8,3,-10.0
22019,1610612751,BKN,0021900641,2020-01-20,BKN vs. PHI,L,111,39,81,0.481,11,29,0.379,22,34,0.647,7,2,-6.0
22019,1610612755,PHI,0021900641,2020-01-20,PHI @ BKN,W,117,42,94,0.447,13,39,0.333,20,27,0.741,12,6,6.0
22019,1610612765,DET,0021900639,2020-01-20,DET @ WAS,L,100,38,89,0.427,10,32,0.313,14,20,0.7,10,5,-6.0
22019,1610612743,DEN,0021900649,2020-01-20,DEN @ MIN,W,107,43,90,0.478,11,31,0.355,10,12,0.833,9,1,7.0
22019,1610612754,IND,0021900651,2020-01-20,IND @ UTA,L,88,39,93,0.419,7,26,0.269,3,7,0.429,15,9,-30.0
